sample_index,raw_smiles,raw_length,first_bos_position,first_eos_position,first_pad_position,termination_token,termination_reason,raw_tokens,effective_token_ids,canonical_smiles,is_valid_rdkit,is_unique_among_valid,valid_occurrences,is_novel_vs_reference,invalid_reason,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,qed_score,sa_score,passes_lipinski,clinical_score,scorer_recommendation,is_novel_scorer_flag
917,Cc1ccc2cc(-c3c[cH]c4ccc(NS(=O)N=O)cc4)N)c)c5C1,46,0,47,,<eos>,eos,<bos> C c 1 c c c 2 c c ( - c 3 c [ c H ] c 4 c c c ( N S ( = O ) N = O ) c c 4 ) N ) c ) c 5 C 1 <eos> c ) 4 1 [ n H <eos> c 2 c 1 <eos> c 1 c <eos> H <eos> ] <unk> ( 1 O ) ) [ C <unk> ) 1 C O ) C O C ) 2 <eos> O 1 <eos> 1 O 1 <eos> ) C 1 <eos> O 1 <eos> n [ 2 = s ) H <eos> F 2 4 s <unk> s H s ) #,15 23 8 23 23 23 9 23 23 5 7 23 10 23 21 23 17 22 23 11 23 23 23 5 18 20 5 13 19 6 18 13 19 6 23 23 11 6 18 6 23 6 23 12 15 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
918,CC(C(=O)O)c1ccc(C(CC)C)2)c(Cl)c1,32,0,33,,<eos>,eos,<bos> C C ( C ( = O ) O ) c 1 c c c ( C ( C C ) C ) 2 ) c ( C l ) c 1 <eos> ) C <eos> C <eos> <eos> = O <eos> <eos> = C ) ( 2 C ) C <eos> O C ( ) ) C C C c C ) C ] ) c ) <eos> <eos> 1 <eos> O <eos> <eos> C ) [ C C 3 <unk> <eos> C ( O ) C [ C 1 <unk> ] <eos> ) C <eos> <eos> O 1 <eos> n r H = O H ] N o <eos> C H [ F H S l #,15 15 5 15 5 13 19 6 19 6 23 8 23 23 23 5 15 5 15 15 6 15 6 9 6 23 5 15 24 6 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
919,N[CH](C(=O)N1CCSC1)[CH]1CC[CH](NC(=O)c2cccccccccc2c)C)1,55,0,59,,<eos>,eos,<bos> N [ C <unk> H ] ( C ( = O ) N 1 C C S C 1 ) [ C <unk> H ] 1 C C [ C <unk> H ] ( N C ( = O ) c 2 c c c c c c c c c c 2 c ) C ) 1 <eos> ) C c c ) ) C 1 <eos> c c 2 ) C 1 <eos> <eos> c 2 ) C C 1 <eos> 1 C F <eos> ) C <eos> C <unk> 1 O ) C O <eos> O 1 <eos> r S <pad> # <eos> 4 N # B 2 4 ( 5 = 2 # H F,18 21 15 3 17 22 5 15 5 13 19 6 18 8 15 15 20 15 8 6 21 15 3 17 22 8 15 15 21 15 3 17 22 5 18 15 5 13 19 6 23 9 23 23 23 23 23 23 23 23 23 23 9 23 6 15 6 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
920,COCc1cccc(-c2n1nc3c](OCCOC)c(OC(OO)c(c3)cC)c3)c)cC),51,0,52,,<eos>,eos,<bos> C O C c 1 c c c c ( - c 2 n 1 n c 3 c ] ( O C C O C ) c ( O C ( O O ) c ( c 3 ) c C ) c 3 ) c ) c C ) <eos> 1 <eos> <eos> c 2 c <eos> <eos> c 1 O <eos> O <eos> <unk> <eos> ] 1 ) C ) ( ) ) C 1 <eos> 2 = C <eos> ) C O ) <eos> 1 <eos> 1 <unk> [ N <unk> <unk> 2 <eos> O 1 <eos> <pad> 4 N # 5 O ) S s 1 <unk> = <unk> # 2 ( N H,15 19 15 23 8 23 23 23 23 5 7 23 9 25 8 25 23 10 23 22 5 19 15 15 19 15 6 23 5 19 15 5 19 19 6 23 5 23 10 6 23 15 6 23 10 6 23 6 23 15 6,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
921,O=C1Nc2ccc([l)](=O)[1-]ccc(C1=Ccc(ccc(-c2cc)CcCo1c)c,52,0,54,,<eos>,eos,<bos> O = C 1 N c 2 c c c ( [ l ) ] ( = O ) [ 1 - ] c c c <unk> ( C 1 = C c c ( c c c ( - c 2 c c ) C c C o 1 c ) c <eos> c <unk> ) C <eos> C <eos> ) <eos> 1 <unk> <eos> <unk> 1 ( O ) C [ O <unk> O C 1 C 2 [ C <eos> ] ( 2 C <eos> C <eos> ] <unk> 2 C <eos> 1 2 <eos> O 1 <eos> 4 N C 5 ] 3 1 ( n <pad> 4 5 l ] 1 - c l,19 13 15 8 18 23 9 23 23 23 5 21 24 6 22 5 13 19 6 21 8 7 22 23 23 23 3 5 15 8 13 15 23 23 5 23 23 23 5 7 23 9 23 23 6 15 23 15 26 8 23 6 23,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
922,CC(C)[1H]]H]C([[O[HCH]C]C[=)OC(C[C]CCCOC[CHC=]OCCO,50,0,64,,<eos>,eos,<bos> C C ( C <unk> ) [ 1 H ] ] H ] C ( [ <unk> <unk> [ O <unk> [ H <unk> C <unk> H ] C ] C [ = <unk> ) O C ( C <unk> [ <unk> C ] C C C O C [ <unk> C H C <unk> = ] <unk> O C <unk> C O <eos> O <eos> <unk> <unk> ] 2 C <unk> C [ C 1 C 1 ( C ( <unk> = <unk> 1 C O ) 1 <eos> ) <unk> 1 <eos> 1 <unk> ] <eos> O 1 <eos> o N S 5 ] <unk> <pad> O ) <unk> 3 F N ] 5 S 4 n,15 15 5 15 3 6 21 8 17 22 22 17 22 15 5 21 3 3 21 19 3 21 17 3 15 3 17 22 15 22 15 21 13 3 6 19 15 5 15 3 21 3 15 22 15 15 15 19 15 21 3 15 17 15 3 13 22 3 19 15 3 15 19,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
923,O=C(O)C1=C(Cc1ccc(O)c3ccccc3)cc2Cl)C1,37,0,38,,<eos>,eos,<bos> O = C ( O ) C 1 = C ( C c 1 c c c ( O ) c 3 c c c c c 3 ) c c 2 C l ) C 1 <eos> C <eos> 1 <eos> C 1 <eos> C ( 1 ) <eos> c c c ) c ) c ) C c c <eos> ) c 1 <eos> c 1 c ) ( C ) C 1 <eos> C 2 ) C C <unk> <eos> ] ( O ) C 1 C 1 <unk> O <eos> 1 C <eos> <eos> O 1 <eos> l H r 5 l o 3 s F S H 2 <eos> <unk> H 4 2 l,19 13 15 5 19 6 15 8 13 15 5 15 23 8 23 23 23 5 19 6 23 10 23 23 23 23 23 10 6 23 23 9 15 24 6 15 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
924,N#C[C]H]1CCCN1C(=O)[CH]1CCC1C,29,0,33,,<eos>,eos,<bos> N # C [ C <unk> ] H ] 1 C C C N 1 C ( = O ) [ C <unk> <unk> H ] 1 C C C 1 C <eos> C <eos> O = C <eos> = O ) N ( 2 c C O ) c 1 c C c C ) c C ( 1 ) [ C <eos> ] 2 C <eos> ) <eos> C [ C ( <unk> O C ) C C <unk> <unk> ] C ( C O <eos> C <eos> 1 <unk> <eos> N ] <unk> <eos> <eos> O 1 <eos> 4 c # F s o <pad> s ] o 3 5 ) = 1 N 5 S,18 4 15 21 15 3 22 17 22 8 15 15 15 18 8 15 5 13 19 6 21 15 3 3 17 22 8 15 15 15 8 15,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
925,CN(C)c1nc(cO)c[cc[]H][[(H]]([Ccc]c(C(c[)C]C)=OC2,48,0,52,,<eos>,eos,<bos> C N ( C ) c 1 n c ( c O ) c [ c <unk> c [ ] <unk> H ] [ [ ( H ] ] ( [ C c <unk> c ] c ( C ( c [ ) C ] C ) = O C 2 <eos> 1 ] ( O ) c ( C O ) [ C <unk> <unk> ] 3 ( O ) C ( O ) = C 1 C 2 = O <eos> ) ] 2 ) C 1 <eos> C <unk> C <eos> ) C 1 <eos> O 1 <eos> - [ o 5 B H O <eos> F C r <pad> n C H r F =,15 18 5 15 6 23 8 25 23 5 23 19 6 23 21 23 3 23 21 22 3 17 22 21 21 5 17 22 22 5 21 15 23 3 23 22 23 5 15 5 23 21 6 15 22 15 6 13 19 15 9,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
926,CC(C)NCCNCC#O)Cc1cccc(1)C=O)CO)C,32,0,33,,<eos>,eos,<bos> C C ( C ) N C C N C C # O ) C c 1 c c c c ( 1 ) C = O ) C O ) C <eos> 1 <eos> <eos> C 1 <eos> C <unk> C <unk> ) C ( ( C C ) C ( C O [ C <unk> <unk> H ] C C ) C [ C <unk> <unk> H ] ( O ) C C ( = O ) [ O C <unk> ) [ 2 <unk> H <eos> 2 1 <unk> [ N <unk> <unk> ] <eos> O 1 <eos> o H c 2 <eos> o ] s o <eos> c 5 c ] n 4 <unk> -,15 15 5 15 6 18 15 15 18 15 15 4 19 6 15 23 8 23 23 23 23 5 8 6 15 13 19 6 15 19 6 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
927,C=C(Cc1N)cCOc2c1c(-c2ccc([N)](=O)[cO]cccC)o1)C1=O,49,0,50,,<eos>,eos,<bos> C = C ( C c 1 N ) c C O c 2 c 1 c ( - c 2 c c c ( [ N ) ] ( = O ) [ c O ] c c c C ) o 1 ) C 1 = O <eos> [ N - ] 1 <unk> [ N <unk> <unk> ) <eos> c 1 C 1 C 1 <eos> ( C ) ) C ) <unk> ] 3 C C C [ C ] [ C ) <eos> ( = C ) 2 O ) C 1 <eos> O 1 <eos> 4 <pad> o l ( 1 3 <eos> ( n ) N 4 # <unk> 4 c -,15 13 15 5 15 23 8 18 6 23 15 19 23 9 23 8 23 5 7 23 9 23 23 23 5 21 18 6 22 5 13 19 6 21 23 19 22 23 23 23 15 6 26 8 6 15 8 13 19,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
928,Cc1[(H[cc]C[CH]CC[H](C]O[=O)c(=O)[CH]cC=OCCC]C)C](C)O1,54,0,64,,<eos>,eos,<bos> C c 1 <unk> [ ( H [ c <unk> <unk> c ] C [ C <unk> <unk> H ] <unk> C C [ <unk> H ] ( C ] O [ = O ) c ( = O ) [ C H ] c C = O C C <unk> <unk> C ] C ) C ] ( C ) O 1 <eos> C ] C <unk> ] C ( C ) <unk> ) ( C 1 <eos> C ) = C ) C O <eos> ) 1 <eos> C <unk> 1 <eos> ) 1 ] <eos> O 1 <eos> n <pad> H O = B <eos> r n <unk> n o l ] 2 n c s,15 23 8 3 21 5 17 21 23 3 3 23 22 15 21 15 3 3 17 22 3 15 15 21 3 17 22 5 15 22 19 21 13 19 6 23 5 13 19 6 21 15 17 22 23 15 13 19 15 15 3 3 15 22 15 6 15 22 5 15 6 19 8,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
929,Cc1cccc(-c2nc(N)c(CO)cO-c3ccc(Cl)cc3Cl)n2)c11,45,0,46,,<eos>,eos,<bos> C c 1 c c c c ( - c 2 n c ( N ) c ( C O ) c O - c 3 c c c ( C l ) c c 3 C l ) n 2 ) c 1 1 <eos> 1 <eos> 1 <eos> c 1 ) c c 1 <eos> <eos> c ) c 1 <eos> n 1 C 1 <eos> <eos> <eos> C <unk> C ] <unk> ( ] ) [ C <unk> <unk> C ) ( C ) C [ C <unk> <unk> ] 2 ) C <eos> <eos> O 1 <eos> [ <eos> 2 F S B 1 # n l ] F 2 s <eos> r <unk> l,15 23 8 23 23 23 23 5 7 23 9 25 23 5 18 6 23 5 15 19 6 23 19 7 23 10 23 23 23 5 15 24 6 23 23 10 15 24 6 25 9 6 23 8 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
930,CCOC(=O)Nc1ccc(OC(=O)COC)CO))C(COCcc1)c1,40,0,41,,<eos>,eos,<bos> C C O C ( = O ) N c 1 c c c ( O C ( = O ) C O C ) C O ) ) C ( C O C c c 1 ) c 1 <eos> 1 ) C <eos> = ) C C c C O C c C ) c 1 c C O <eos> C H ] 1 C <eos> <eos> [ C <unk> <unk> ] 3 <unk> F 1 C C 3 <unk> H C ( O ) C [ C <unk> <unk> ] 2 1 C <eos> <eos> O 1 <eos> = C # 4 l F <eos> # 5 = 3 B o r c 3 F 5,15 15 19 15 5 13 19 6 18 23 8 23 23 23 5 19 15 5 13 19 6 15 19 15 6 15 19 6 6 15 5 15 19 15 23 23 8 6 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
931,O=C1C)C(NCC(=O)c1ccccc1C(=O)C(=O)c1O)C1OCcFCc,45,0,46,,<eos>,eos,<bos> O = C 1 C ) C ( N C C ( = O ) c 1 c c c c c 1 C ( = O ) C ( = O ) c 1 O ) C 1 O C c F C c <eos> ) c 1 = ( c ) C c <eos> <unk> <eos> ] ) C C <eos> C C C <unk> ( H ) ) C O <unk> C ] = O ) C O - ] ) [ C <unk> <eos> ] 2 1 <unk> [ N <unk> <unk> ] <eos> O 1 <eos> s <pad> <unk> 5 c ) o H o N ] - F 2 C n 5 -,19 13 15 8 15 6 15 5 18 15 15 5 13 19 6 23 8 23 23 23 23 23 8 15 5 13 19 6 15 5 13 19 6 23 8 19 6 15 8 19 15 23 16 15 23,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
932,N[CH](C(=O)N1CCC(F)(F)C1)[CH]1C1[CH](NC(=O)O=c)c(ccc(F)(F)F)CF1,63,0,67,,<eos>,eos,<bos> N [ C <unk> H ] ( C ( = O ) N 1 C C C ( F ) ( F ) C 1 ) [ C <unk> H ] 1 C 1 [ C <unk> H ] ( N C ( = O ) O = c ) c ( c c c ( F ) ( F ) F ) C F 1 <eos> c 2 ) C C 1 <eos> ) c c 2 ) C C 1 <eos> ] ( O <eos> C [ <eos> C <unk> ] 2 1 C O <eos> O 1 <eos> 1 s O H l o 5 <eos> S = 3 F <eos> # n o H =,18 21 15 3 17 22 5 15 5 13 19 6 18 8 15 15 15 5 16 6 5 16 6 15 8 6 21 15 3 17 22 8 15 8 21 15 3 17 22 5 18 15 5 13 19 6 19 13 23 6 23 5 23 23 23 5 16 6 5 16 6 16 6 15 16 8,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
933,CC(=O)C1c1c2ccc2C2OCcccccc21,28,0,29,,<eos>,eos,<bos> C C ( = O ) C 1 c 1 c 2 c c c 2 C 2 O C c c c c c c 2 1 <eos> 1 <eos> 1 <eos> <eos> 1 <eos> <eos> C 1 <eos> <eos> <eos> <eos> 1 <eos> C ( 2 <eos> ) c ( C C c ) [ ) C <unk> <eos> 2 ) C 1 <eos> c 1 C <eos> O C ) <eos> C 1 C <eos> C O ) c 1 C ( C ) c 1 C 1 <unk> O <eos> ) C ] <eos> O 1 <eos> l r c = O F [ H c n [ B n C F ) 2 F,15 15 5 13 19 6 15 8 23 8 23 9 23 23 23 9 15 9 19 15 23 23 23 23 23 23 9 8,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
934,O=C1Nc2ccc([l](=O)[O-])cc2C1=Ccc(c)c(-c)cc,42,0,45,,<eos>,eos,<bos> O = C 1 N c 2 c c c ( [ l <unk> ] ( = O ) [ O - ] ) c c 2 <unk> C 1 = C c c ( c ) c ( - c ) c c <eos> C 2 C o ) <eos> ) <eos> c C ) H ] [ C <eos> 1 <eos> C 2 1 ) 1 <eos> ( C C [ O <unk> H ) ( C C ) <unk> ] C ( C ) <eos> 1 <eos> 1 <unk> 2 N <eos> 1 2 <eos> O 1 <eos> c 2 ] = ] 5 <pad> ( r # ) s ) H c - <unk> 4,19 13 15 8 18 23 9 23 23 23 5 21 24 3 22 5 13 19 6 21 19 7 22 6 23 23 9 3 15 8 13 15 23 23 5 23 6 23 5 7 23 6 23 23,,False,False,0,True,rdkit_parse_failure,,,,,,,,,,,,
935,C[c1nc(N)=c)N)C1-c2ccc(Cl)cc1,29,0,30,,<eos>,eos,<bos> C [ c 1 n c ( N ) = c ) N ) C 1 - c 2 c c c ( C l ) c c 1 <eos> ) <eos> c 1 <eos> <unk> C <eos> <eos> <eos> O <eos> O C C 1 c H c ) c C c <eos> ) c c c 2 1 c 1 <eos> C 2 ) C 1 <eos> O ) C C 1 <eos> O ] O ) C <unk> C ] ) ( O <eos> ) C <eos> 1 <unk> ] C <unk> <unk> 2 <eos> O 1 <eos> o c H ] S O s <eos> 4 F B o ] 4 C <unk> l ),15 21 23 8 25 23 5 18 6 13 23 6 18 6 15 8 7 23 9 23 23 23 5 15 24 6 23 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
936,Nc1cc(Cl2c3C(C2)C(C2)c(=l)c1,28,0,29,,<eos>,eos,<bos> N c 1 c c ( C l 2 c 3 C ( C 2 ) C ( C 2 ) c ( = l ) c 1 <eos> C <eos> C c 1 <eos> ) <eos> C <eos> <eos> O <eos> O C C C <eos> O ) ( C 2 c C c <eos> ) c C ) C 1 2 <eos> ] C 1 ) <eos> C 1 C <unk> <eos> C ( ) ) [ C <unk> <unk> ( C ( = O ) [ <eos> 1 <unk> 1 <eos> 1 C 2 <eos> O 1 <eos> o ) s F B <unk> 3 1 c F C B ( ) o C 5 o,18 23 8 23 23 5 15 24 9 23 10 15 5 15 9 6 15 5 15 9 6 23 5 13 24 6 23 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
937,CN(C)COCn1c2ccccc(O)c2ccc(Cl)cc1C,33,0,34,,<eos>,eos,<bos> C N ( C ) C O C n 1 c 2 c c c c c ( O ) c 2 c c c ( C l ) c c 1 C <eos> <eos> <eos> 1 <eos> <eos> <eos> l <eos> C ) O C C ( <eos> ) c C C c 1 ) <eos> N ) C c <eos> ) C 1 <eos> c 1 c <eos> O C ) <eos> 1 ) C 2 C C ) C <eos> ) ( O ) C 1 C 1 = O <eos> ) C <eos> <eos> O 1 <eos> s H 2 n ) H c C F O 3 N 4 C 2 r l 5,15 18 5 15 6 15 19 15 25 8 23 9 23 23 23 23 23 5 19 6 23 9 23 23 23 5 15 24 6 23 23 8 15,Cc1cc(Cl)ccc2c(O)ccccc-2n1COCN(C)C,True,True,1,True,,320.82,3.878,37.63,1.0,3.0,4.0,0.8688,2.6785,True,0.8391,Strong candidate,True
938,CC(C)C(=C)=O)C2cCcC(CH)C[CHCC[CH]CCCNCCH])()CC(C)[COH)[OC[C[CH](O)C[C]21C,73,0,83,,<eos>,eos,<bos> C C ( C ) C ( = C ) = O ) C 2 c C c C ( C H ) C [ <unk> C H C C [ C <unk> <unk> H ] C C C N C <unk> C H ] ) ( ) <unk> C C ( C ) [ C O H ) [ O C [ C [ C <unk> <unk> H ] ( O ) C [ C <unk> <unk> ] 2 1 C <eos> <eos> [ C <unk> C 1 2 C <unk> [ <eos> <unk> <unk> ] <eos> O 1 <eos> S ] <pad> n <eos> 1 c s F - ) s <eos> ] C 5 l r,15 15 5 15 6 15 5 13 15 6 13 19 6 15 9 23 15 23 15 5 15 17 6 15 21 3 15 17 15 15 21 15 3 3 17 22 15 15 15 18 15 3 15 17 22 6 5 6 3 15 15 5 15 6 21 15 19 17 6 21 19 15 21 15 21 15 3 3 17 22 5 19 6 15 21 15 3 3 22 9 8 15,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
939,O=C(c1ccc(-c2ccccn2)s1)N1CcC(c2cc2nc2)cC1c1cc)cc1c1c)c1ccc1c,60,0,61,,<eos>,eos,<bos> O = C ( c 1 c c c ( - c 2 c c c c n 2 ) s 1 ) N 1 C c C ( c 2 c c 2 n c 2 ) c C 1 c 1 c c ) c c 1 c 1 c ) c 1 c c c 1 c <eos> 1 c 1 <eos> <eos> c C c 1 C C ) O ) ) C 1 <eos> C ) 1 <eos> C ( C ) C 1 <eos> 1 <unk> <eos> 2 ) C 2 <eos> O 1 <eos> N l o O n c ( ] F [ N 2 r # - 4 c l,19 13 15 5 23 8 23 23 23 5 7 23 9 23 23 23 23 25 9 6 28 8 6 18 8 15 23 15 5 23 9 23 23 9 25 23 9 6 23 15 8 23 8 23 23 6 23 23 8 23 8 23 6 23 8 23 23 23 8 23,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
940,O=c1Nc2cccsc2nc2ccccc21,23,0,24,,<eos>,eos,<bos> O = c 1 N c 2 c c c s c 2 n c 2 c c c c c 2 1 <eos> <eos> 1 <eos> C <eos> C 1 <eos> c 1 <eos> <eos> <eos> C 1 <eos> O <eos> N C <eos> c <eos> c ) c 2 c c c 1 <eos> ) c 3 ) <eos> 1 <eos> C 1 <eos> 2 1 ( 2 ) C ) O <unk> O C ( C ) C C <eos> ) ( C O <eos> 1 <eos> ] <unk> 2 H <unk> 1 2 <eos> O 1 <eos> o <eos> 4 5 B H ) 5 B F c # ] <eos> ) # = -,19 13 23 8 18 23 9 23 23 23 28 23 9 25 23 9 23 23 23 23 23 9 8,O=C1NC2=CC=CSC2=Nc2ccccc21,True,True,1,True,,228.28,2.604,41.46,1.0,3.0,0.0,0.7412,3.2588,True,0.8763,Strong candidate,True
941,NC(=O)c1cc2c(-c3ccc(F)cc3)cnc2ns1,33,0,34,,<eos>,eos,<bos> N C ( = O ) c 1 c c 2 c ( - c 3 c c c ( F ) c c 3 ) c n c 2 n s 1 <eos> <eos> C <eos> C 1 <eos> <eos> <eos> <eos> 1 <eos> c <eos> ) c C c ) c c 1 c <eos> ) c ) c 2 ) C 1 <eos> c 1 ( <eos> C O ) O <unk> O C 1 C C <unk> O H ] ( C ) C 1 <eos> 1 <unk> [ <eos> <unk> C 2 <eos> O 1 <eos> - ) C # O = <eos> H C O n F ) B = S <pad> l,18 15 5 13 19 6 23 8 23 23 9 23 5 7 23 10 23 23 23 5 16 6 23 23 10 6 23 25 23 9 25 28 8,NC(=O)c1cc2c(-c3ccc(F)cc3)cnc-2ns1,True,True,1,True,,273.29,2.548,68.87,1.0,4.0,2.0,0.7797,2.5072,True,0.9142,Strong candidate,True
942,Cc1ccc2c(c1)NC(=O)c1ccc[c1c1,28,0,29,,<eos>,eos,<bos> C c 1 c c c 2 c ( c 1 ) N C ( = O ) c 1 c c c [ c 1 c 1 <eos> C 1 <eos> ) 1 <eos> C <eos> 1 <eos> <eos> 1 <eos> O c C 2 <eos> c ) ( <eos> ) <unk> C ) <eos> c c <eos> ) c 1 <eos> <eos> <unk> ) C 1 ( O ) C C C C ( ) ( C O ) <unk> ] H ( C ) <eos> 1 <eos> 1 <unk> [ <eos> <unk> <unk> ] <eos> O 1 <eos> F [ 5 = <eos> F ) 1 <eos> l C <eos> [ l <pad> 1 <unk> o,15 23 8 23 23 23 9 23 5 23 8 6 18 15 5 13 19 6 23 8 23 23 23 21 23 8 23 8,,False,False,0,True,unbalanced_brackets,,,,,,,,,,,,
943,CNCC)C1c2ccccc2CCCc2ccccc21,27,0,28,,<eos>,eos,<bos> C N C C ) C 1 c 2 c c c c c 2 C C C c 2 c c c c c 2 1 <eos> <eos> <eos> <eos> 1 <eos> <eos> C 1 <eos> <eos> C <eos> O <eos> <eos> 1 n C c ( = O ) c 1 C ( ) <eos> c C <unk> c 2 ) <eos> C <eos> C 1 <eos> O ) C C <eos> C <unk> ] 2 C C ( <unk> O ) ] O ) O 1 <eos> 1 <unk> 1 <eos> <unk> C O <eos> O 1 <eos> ) 2 H = ] H <pad> <eos> O n s B = ] 2 C l =,15 18 15 15 6 15 8 23 9 23 23 23 23 23 9 15 15 15 23 9 23 23 23 23 23 9 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
944,CC(=O)Nc1cc(N)c(C#N)c(-cnccc3cc3cc3c2)n1,40,0,41,,<eos>,eos,<bos> C C ( = O ) N c 1 c c ( N ) c ( C # N ) c ( - c n c c c 3 c c 3 c c 3 c 2 ) n 1 <eos> ) c 1 <eos> c <eos> 1 <eos> <eos> c 2 c c ) n c 1 c 1 O 2 ) C <eos> ) c 1 <eos> ) C <unk> <unk> C ) 1 C ) C C ) <unk> H ] ( O ) C 1 C C <unk> 2 C 1 C <eos> <eos> O 1 <eos> s N F 4 <eos> = [ s = O 3 C N r l r ] r,15 15 5 13 19 6 18 23 8 23 23 5 18 6 23 5 15 4 18 6 23 5 7 23 25 23 23 23 10 23 23 10 23 23 10 23 9 6 25 8,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
945,Cn1cc(C(C((C)C)nc(F)c1Nc1ccnc(4)cc3C()cN)cn1)n1,47,0,48,,<eos>,eos,<bos> C n 1 c c ( C ( C ( ( C ) C ) n c ( F ) c 1 N c 1 c c n c ( 4 ) c c 3 C ( ) c N ) c n 1 ) n 1 <eos> 1 2 c c c ) c = c ) c 3 c 1 C <eos> c ] c <eos> ) C C ( <unk> O C ( C ) [ C <unk> <unk> C ] ( O ) C [ C C <unk> ] O 1 C <eos> ) O 1 <eos> = c F 4 <eos> 1 S 1 F <pad> ] <eos> n r F C <unk> n,15 25 8 23 23 5 15 5 15 5 5 15 6 15 6 25 23 5 16 6 23 8 18 23 8 23 23 25 23 5 11 6 23 23 10 15 5 6 23 18 6 23 25 8 6 25 8,,False,False,0,True,ring_closure_mismatch,,,,,,,,,,,,
946,CC(C)CCC=C(Cc1ccc(Br)cc1)c1ccccc1,33,0,34,,<eos>,eos,<bos> C C ( C ) C C C = C ( C c 1 c c c ( B r ) c c 1 ) c 1 c c c c c 1 <eos> <eos> C 1 <eos> <eos> <eos> <eos> <eos> <eos> <eos> c F <eos> c ) c c ) c c = ) O ) c ) c <eos> ) C 1 <eos> c 1 c 2 C <eos> ) ] ) ( F ) C C <unk> <unk> H ] ( O ) C [ C <unk> <unk> ] 2 1 C <eos> <eos> O 1 <eos> o F # ] B H ( O - N <unk> 1 ] # 5 l <pad> s,15 15 5 15 6 15 15 15 13 15 5 15 23 8 23 23 23 5 14 27 6 23 23 8 6 23 8 23 23 23 23 23 8,CC(C)CCC=C(Cc1ccc(Br)cc1)c1ccccc1,True,True,1,True,,343.31,6.511,0.0,0.0,0.0,6.0,0.5606,2.1087,False,0.551,Borderline,True
947,Nc1ccc2c(c1)C(=O)c1ccc[cH])CC(=O)NC2CN)CNc(223c3)c)C3)c)c2)1,60,0,62,,<eos>,eos,<bos> N c 1 c c c 2 c ( c 1 ) <unk> C ( = O ) c 1 c c c [ c H ] ) C C ( = O ) N C 2 C N ) C N c ( 2 2 3 c 3 ) c ) C 3 ) c ) c 2 ) 1 <eos> <eos> <eos> <unk> H 1 <eos> 2 O ) C C [ C <unk> ) ( C O ) [ ( C ) 2 ) <eos> 1 C 1 <unk> [ <eos> <unk> C ] <eos> O 1 <eos> <pad> [ 5 c B 1 3 F <eos> = r F <pad> ] [ 5 <unk> 4,18 23 8 23 23 23 9 23 5 23 8 6 3 15 5 13 19 6 23 8 23 23 23 21 23 17 22 6 15 15 5 13 19 6 18 15 9 15 18 6 15 18 23 5 9 9 10 23 10 6 23 6 15 10 6 23 6 23 9 6 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
948,O=C(Nc1ccccc1C1cc12)c2ccc2C3C))C13)cc1CO1,41,0,43,,<eos>,eos,<bos> O = C ( N c 1 c c c c c 1 C 1 c c 1 2 ) c 2 c c c 2 C 3 C ) ) C 1 3 ) c c 1 C <unk> O 1 <eos> ( F ) C 2 = O ) O N C 1 <unk> C c O <eos> ) c ) 1 2 <eos> c 1 <eos> O ) C O <eos> ) 1 C 1 C C ) C <unk> C ( O <eos> <eos> C <eos> 1 <unk> <eos> N ] <unk> 2 <eos> O 1 <eos> S r F S O 5 1 H B F [ H n <eos> F # c 3,19 13 15 5 18 23 8 23 23 23 23 23 8 15 8 23 23 8 9 6 23 9 23 23 23 9 15 10 15 6 6 15 8 10 6 23 23 8 15 3 19 8,,False,False,0,True,unbalanced_parentheses,,,,,,,,,,,,
